pair_id,smiles1,smiles2,mass1,mass2,mass_diff,runtime_sec,runtime_inside_mces,distance,compute_mode,skipped,solverCalled,ilp_solver,actual_threshold,raw_mces_result,error_message,result_type,is_exact,is_lower_bound,d1,d_bond,d_path,d2,d_rascal
65124,[H][C@@](COC(=O)CCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCC(C)C,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC(C)CC)(COC(=O)CCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)C,863.447,863.447,0,15.37216926,13.1438601,6,1,0,1,1,10,"(0, 6.0, 13.143860101699829, 1, 1, 10, 1.0, 0.0, 0.0, 1.0, 0)",,exact,1,0,1,0,0,1,0
65156,[H][C@@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCC(C)C,[H][C@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCC,835.393,835.393,0,13.86167455,12.23859835,6,1,0,1,1,10,"(0, 6.0, 12.238598346710205, 1, 1, 10, 0.0, 0.0, 0.0, 0.0, 0)",,exact,1,0,0,0,0,0,0
66784,[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/C=C/CC(O)\C=C/CC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,[H][C@@](COC(=O)CCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCC,820.102,821.366,1.264,1.608413458,0.003044844,20,2,0,0,0,10,"(0, 20.0, 0.0030448436737060547, 2, 0, 10, 20.0, None, None, None, 0.0)",,lower_bound,0,1,20,,,,0
67093,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC,[H][C@@](COC(=O)CCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C,961.636,961.636,1.14E-13,19.63402057,18.12072849,6,1,0,1,1,10,"(0, 6.0, 18.120728492736816, 1, 1, 10, 1.0, 0.0, 0.0, 1.0, 0)",,exact,1,0,1,0,0,1,0
67901,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCC1OC1C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC,835.069,835.393,0.324,1.589421272,0.003141642,19,2,0,0,0,10,"(0, 19.0, 0.003141641616821289, 2, 0, 10, 19.0, None, None, None, 0.0)",,lower_bound,0,1,19,,,,0
68043,[H][C@@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCCC,947.609,947.609,1.14E-13,23.08949018,21.54415154,6,1,0,1,1,10,"(0, 6.0, 21.544151544570923, 1, 1, 10, 1.0, 0.0, 0.0, 1.0, 0)",,exact,1,0,1,0,0,1,0
68960,[H][C@@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC,[H][C@@](COC(=O)CCCCCCCCC1=C(C)C(C)=C(CCCCC)O1)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C\C=C/C(O)C\C=C/C\C=C/CCCCC,863.447,864.155,0.708,2.068820953,0.002991438,23.5,2,0,0,0,10,"(0, 23.5, 0.0029914379119873047, 2, 0, 10, 23.5, None, None, None, 0.0)",,lower_bound,0,1,23.5,,,,0
68982,CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCC(C)CC)OC(=O)CC\C=C/C\C=C/C[C@@H](O)\C=C\C=C/C=C/[C@@H](O)C\C=C/CC,896.329,897.181,0.852,1.724781275,0.003023624,11,2,0,0,0,10,"(0, 11.0, 0.0030236244201660156, 2, 0, 10, 11.0, None, None, None, 0.0)",,lower_bound,0,1,11,,,,0
69765,CCCCCC1=C(C)C(C)=C(CCCCCCCCC(=O)OCC(COP(O)(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC2=C(C)C(C)=C(CCC)O2)O1,[H][C@@](COC(=O)CCCCCCCCC1=C(C)C=C(CCCCC)O1)(COP(O)(=O)OCCN(C)C)OC(=O)CCCCCCCCCCC1=C(C)C(C)=C(CCCCC)O1,867.179,866.171,1.008,4.369462729,2.454517603,4,1,0,1,1,10,"(0, 4.0, 2.4545176029205322, 1, 1, 10, 2.0, 1.0, 0.0, 3.0, 0)",,exact,1,0,2,1,0,3,0
71661,[H][C@@](COC(=O)CCCCCCCCCCCCC1=C(C)C(C)=C(CCCCC)O1)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC[C@@H](O)\C=C\C=C/C\C=C/C\C=C/CCCCC,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCC(C)C,920.263,919.555,0.708,1.662822962,0.006339073,22.5,2,0,0,0,10,"(0, 22.5, 0.006339073181152344, 2, 0, 10, 22.5, None, None, None, 0.0)",,lower_bound,0,1,22.5,,,,0
72604,[H][C@@](COC(=O)CCCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC(C)C,[H][C@](COC(=O)CCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC(C)CC,849.42,849.42,1.14E-13,11.0763402,9.519896269,6,1,0,1,1,10,"(0, 6.0, 9.519896268844604, 1, 1, 10, 1.0, 0.0, 0.0, 1.0, 0)",,exact,1,0,1,0,0,1,0
75066,[H][C@](COC(=O)CCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C,[H][C@](COC(=O)CCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCC,933.582,933.582,1.14E-13,26.0372057,24.43983197,6,1,0,1,1,10,"(0, 6.0, 24.439831972122192, 1, 1, 10, 1.0, 0.0, 0.0, 1.0, 0)",,exact,1,0,1,0,0,1,0
75760,[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/CC1OC1CCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC,[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC,848.156,847.448,0.708,1.688981771,0.004170895,22,2,0,0,0,10,"(0, 22.0, 0.004170894622802734, 2, 0, 10, 22.0, None, None, None, 0.0)",,lower_bound,0,1,22,,,,0
77289,[H][C@@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCC(C)C,[H][C@@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCC(C)C,891.501,891.501,0,35.15690064,32.95348811,6,1,0,1,1,10,"(0, 6.0, 32.95348811149597, 1, 1, 10, 0.0, 0.0, 0.0, 0.0, 0)",,exact,1,0,0,0,0,0,0
78048,[H][C@](O)(COP(O)(O)=O)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCC(C)CC)OC(=O)CCC\C=C/C\C=C/C\C=C/CC1OC1CCCCC,CC(CCC(O)=O)CC(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,937.139,937.749,0.61,1.612211943,0.003023386,39,2,0,0,0,10,"(0, 39.0, 0.003023386001586914, 2, 0, 10, 39.0, None, None, None, 0.0)",,lower_bound,0,1,39,,,,0
78279,[H][C@@](COC(=O)CCCCCCCCCCC1=C(C)C(C)=C(CCC)O1)(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/CC1OC1CCCCC,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC,822.074,821.086,0.988,1.962698221,0.350393772,11.5,2,0,0,0,10,"(0, 11.5, 0.35039377212524414, 2, 0, 10, 7.5, 8.25, None, 11.5, 0.0)",,lower_bound,0,1,7.5,8.25,,11.5,0
78357,[H][C@](COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC,[H][C@](COC(=O)CCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCCC(C)C,877.474,877.474,1.14E-13,9.616716385,8.080662251,4,1,0,1,1,10,"(0, 4.0, 8.080662250518799, 1, 1, 10, 0.0, 0.0, 0.0, 0.0, 0)",,exact,1,0,0,0,0,0,0
80626,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)O[C@H](COC(=O)CCC\C=C/C[C@H]1C=CC(=O)[C@@H]1\C=C\[C@@H](O)CCCCC)COP(O)(O)=O,CCCCC[C@H](O)\C=C\[C@@H]1[C@@H](CCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC(C)C)COP(O)(O)=O)[C@@H](O)CC1=O,803.027,803.068,0.041,5.092553139,2.950315714,10,2,0,1,1,10,"(0, 10, 2.9503157138824463, 2, 1, 10, 8.0, 8.5, 0.0, 10.0, 0)",,lower_bound,0,1,8,8.5,0,10,0
81508,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCC(C)C,[H][C@](COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC)(COC(=O)CCCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)CC,989.69,989.69,0,22.94092155,21.24432802,6,1,0,1,1,10,"(0, 6.0, 21.244328022003174, 1, 1, 10, 0.0, 0.0, 0.0, 0.0, 0)",,exact,1,0,0,0,0,0,0
81538,[H][C@@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCC(C)C,[H][C@@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC,821.366,822.162,0.796,2.440537453,0.002992153,12,2,0,0,0,10,"(0, 12.0, 0.0029921531677246094, 2, 0, 10, 12.0, None, None, None, 0.0)",,lower_bound,0,1,12,,,,0
82646,[H][C@@](COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)OCCN)OC(=O)CCC\C=C\C=C/C(O)C\C=C/C\C=C/CCCCC,[H][C@@](COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C=C/C(=O)CCCCC,804.059,804.059,0,6.529435873,3.618908167,8,1,0,1,1,10,"(0, 7.999999999999987, 3.618908166885376, 1, 1, 10, 2.0, 3.0, 0.0, 2.0, 0)",,exact,1,0,2,3,0,2,0
82647,[H][C@@](COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCC\C=C/C\C=C/C\C=C/CC1OC1CCCCC,[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC,874.106,873.486,0.62,2.437105656,0.00199461,25,2,0,0,0,10,"(0, 25.0, 0.001994609832763672, 2, 0, 10, 25.0, None, None, None, 0.0)",,lower_bound,0,1,25,,,,0
83609,[H][C@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC,[H][C@](COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCC,933.497,933.497,1.14E-13,12.62605095,9.354112625,4,1,0,1,1,10,"(0, 4.0, 9.35411262512207, 1, 1, 10, 0.0, 0.0, 0.0, 0.0, 0)",,exact,1,0,0,0,0,0,0
85819,[H][C@@](COC(=O)CCC[C@@H](O)[C@H](O)\C=C\C=C\C=C/C=C/[C@H](O)CCCCC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC(C)C,906.104,905.528,0.576,2.525843382,0.01048255,26,2,0,0,0,10,"(0, 26.0, 0.010482549667358398, 2, 0, 10, 26.0, None, None, None, 0.0)",,lower_bound,0,1,26,,,,0
86269,CC(=O)OC1C2=C(C)C(CC(O)(C(OC(=O)C3=CC=CC=C3)C3C4(COC4C(O)C(O)C3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)C(O)C(NC(=O)C1=CC=CC=C1)C1=CC=CC=C1,[H][C@](O)(COP(O)(O)=O)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/C=C/C(=O)CCCCC)OC(=O)CCCCCCCCCCCCCCCCC,869.917,869.02,0.897,1.317773104,0.004073858,31,2,0,0,0,10,"(0, 31.0, 0.0040738582611083984, 2, 0, 10, 31.0, None, None, None, 0.0)",,lower_bound,0,1,31,,,,0
87904,[H][C@@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)C,[H][C@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCC(C)C,835.393,835.393,1.14E-13,26.12140441,23.54105878,6,1,0,1,1,10,"(0, 6.0, 23.541058778762817, 1, 1, 10, 1.0, 0.0, 0.0, 1.0, 0)",,exact,1,0,1,0,0,1,0
90577,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCC(C)C,[H]C(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)OCCN(C)C)OC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC,905.528,904.308,1.22,1.748212576,0.002988815,15,2,0,0,0,10,"(0, 15.0, 0.0029888153076171875, 2, 0, 10, 15.0, None, None, None, 0.0)",,lower_bound,0,1,15,,,,0
90802,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)C(O)C(=O)NCCC(=O)NCCSC(=O)C=CCCCC=CC(O)=O,[H][C@@](COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC,933.717,933.497,0.22,2.069614172,0.009972095,61,2,0,0,0,10,"(0, 61.0, 0.009972095489501953, 2, 0, 10, 61.0, None, None, None, 0.0)",,lower_bound,0,1,61,,,,0
90970,[H][C@@](COC(=O)CCCCCCCC(O)\C=C\C=C\C\C=C\CC)(COP(O)(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCCCCCC,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,905.157,905.443,0.286,1.724964619,0.009984732,20,2,0,0,0,10,"(0, 20.0, 0.009984731674194336, 2, 0, 10, 20.0, None, None, None, 0.0)",,lower_bound,0,1,20,,,,0
91094,CCCCC[C@H](O)\C=C\[C@H]1OC(O)C[C@H](O)[C@@H]1C\C=C/CCCC(=O)OC[C@H](COP(O)(O)=O)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,[H][C@@](COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/C=C/[C@@H](O)CCCCC,847.121,848.156,1.035,1.630376101,0.010517597,11.5,2,0,0,0,10,"(0, 11.5, 0.010517597198486328, 2, 0, 10, 8.0, 11.5, None, None, 0.0)",,lower_bound,0,1,8,11.5,,,0
91787,[H][C@](COC(=O)CCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC,[H][C@](COC(=O)CCCCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C,919.555,919.555,1.14E-13,7.958039761,6.432766438,6,1,0,1,1,10,"(0, 6.0, 6.432766437530518, 1, 1, 10, 3.0, 0.0, 0.0, 3.0, 0)",,exact,1,0,3,0,0,3,0
92491,[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC,819.35,819.07,0.28,2.070815325,0.003026009,18,2,0,0,0,10,"(0, 18.0, 0.0030260086059570312, 2, 0, 10, 18.0, None, None, None, 0.0)",,lower_bound,0,1,18,,,,0
93598,CCCCC[C@H](O)\C=C\[C@H]1OC(O)C[C@H](O)[C@@H]1C\C=C/CCCC(=O)OC[C@H](COP(O)(O)=O)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)O[C@H](COC(=O)CCC\C=C/C[C@H]1[C@@H](O)CC(O)O[C@@H]1\C=C\[C@@H](O)CCCCC)COP(O)(O)=O,837.041,837.041,7.96E-13,3.146860123,1.453370333,2,1,0,1,1,10,"(0, 1.9999999999999942, 1.4533703327178955, 1, 1, 10, 0.0, 0.0, 0.0, 0.0, 0)",,exact,1,0,0,0,0,0,0
97919,[H][C@@](COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)(COP(O)(O)=O)OC(=O)CCC\C=C/[C@@H](O)\C=C\C=C/C\C=C/C=C/[C@@H](O)C\C=C/CC,[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCC(O)\C=C/C=C\C\C=C/C\C=C/C\C=C/C\C=C/CC,829.065,830.097,1.032,5.473520041,3.203452349,10,2,0,1,1,10,"(0, 10, 3.2034523487091064, 2, 1, 10, 3.0, 1.5, 0.0, 4.0, 0)",,lower_bound,0,1,3,1.5,0,4,0
98389,[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C=C/C(=O)CCCCC)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC,807.339,807.015,0.324,1.866657019,0.002991438,20,2,0,0,0,10,"(0, 20.0, 0.0029914379119873047, 2, 0, 10, 20.0, None, None, None, 0.0)",,lower_bound,0,1,20,,,,0
98752,[H][C@](COC(=O)CCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCC,947.609,947.609,0,17.11707091,15.50180364,4,1,0,1,1,10,"(0, 4.0, 15.501803636550903, 1, 1, 10, 0.0, 0.0, 0.0, 0.0, 0)",,exact,1,0,0,0,0,0,0
98825,[H][C@](COC(=O)CCCCCCCCCCCCCCCCC(C)CC)(COC(=O)CCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCC(C)C,[H][C@@](COC(=O)CCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCC(C)C,835.393,835.393,0,16.12151551,13.30591798,6,1,0,1,1,10,"(0, 6.0, 13.305917978286743, 1, 1, 10, 0.0, 0.0, 0.0, 0.0, 0)",,exact,1,0,0,0,0,0,0
99409,[H][C@](COC(=O)CCCCCCCCCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC,[H][C@](COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCCCC,847.319,847.319,1.14E-13,6.907109976,4.15865922,4,1,0,1,1,10,"(0, 3.9999999999999547, 4.158659219741821, 1, 1, 10, 0.0, 0.0, 0.0, 0.0, 0)",,exact,1,0,0,0,0,0,0
99997,[H][C@@](COC(=O)CCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCCCCCC,[H][C@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)C,849.42,849.42,4.55E-13,13.78188682,12.09594369,6,1,0,1,1,10,"(0, 6.0, 12.095943689346313, 1, 1, 10, 0.0, 0.0, 0.0, 0.0, 0)",,exact,1,0,0,0,0,0,0
102056,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC(C)CC)(COC(=O)CCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC,[H][C@@](COC(=O)CCCCCCCCCCCCC1=C(C)C(C)=C(CCCCC)O1)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/C=C/C(=O)CCCCC,919.555,918.247,1.308,1.660067797,0.004113674,23.5,2,0,0,0,10,"(0, 23.5, 0.004113674163818359, 2, 0, 10, 23.5, None, None, None, 0.0)",,lower_bound,0,1,23.5,,,,0
103398,[H][C@](COC(=O)CCCCCCCCCCC(C)CC)(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCC,[H][C@@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,835.393,835.393,1.14E-13,9.169932842,7.60985899,4,1,0,1,1,10,"(0, 4.0, 7.609858989715576, 1, 1, 10, 0.0, 0.0, 0.0, 0.0, 0)",,exact,1,0,0,0,0,0,0
103907,CCCCCCCC\C=C/C\C=C/C\C=C/CCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCC\C=C/C[C@H]1C=CC(=O)[C@@H]1\C=C\[C@@H](O)CCCCC,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC(C)C,820.058,821.366,1.308,2.254893064,0.002873182,18,2,0,0,0,10,"(0, 18.0, 0.0028731822967529297, 2, 0, 10, 18.0, None, None, None, 0.0)",,lower_bound,0,1,18,,,,0
104106,[H][C@@](COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCCCCCC,CCCCC\C=C/C\C=C/C=C/C=C/[C@@H](SC[C@H](N)C(=O)OC[C@@H](O)COC(=O)CCCCCCCCCCCCCCCCCC(C)C)[C@@H](O)CCCC(O)=O,822.162,822.247,0.085,2.780318022,0.996228218,13,2,0,0,0,10,"(0, 13.0, 0.9962282180786133, 2, 0, 10, 7.0, 6.5, None, 13.0, 0.0)",,lower_bound,0,1,7,6.5,,13,0
104753,[H][C@@](COC(=O)CCCCCCC\C=C/C=C/C(=O)CCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,[H][C@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCC(C)C,848.156,849.42,1.264,2.176359415,0.001993179,19,2,0,0,0,10,"(0, 19.0, 0.0019931793212890625, 2, 0, 10, 19.0, None, None, None, 0.0)",,lower_bound,0,1,19,,,,0
107281,[H][C@@](COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCC\C=C/CCCCCC,[H][C@@](COC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC(O)C(O)C\C=C/C\C=C/C\C=C/CCCCC,927.449,926.311,1.138,1.640657902,0.001994133,23,2,0,0,0,10,"(0, 23.0, 0.0019941329956054688, 2, 0, 10, 23.0, None, None, None, 0.0)",,lower_bound,0,1,23,,,,0
107574,[H][C@@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCC(C)C,[H][C@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC(C)CC,877.474,877.474,0,14.06599379,12.38542414,4,1,0,1,1,10,"(0, 4.0, 12.385424137115479, 1, 1, 10, 0.0, 0.0, 0.0, 0.0, 0)",,exact,1,0,0,0,0,0,0
