pair_id,smiles1,smiles2,mass1,mass2,mass_diff,runtime_sec,runtime_inside_mces,distance,compute_mode,skipped,solverCalled,ilp_solver,actual_threshold,raw_mces_result,error_message,result_type,is_exact,is_lower_bound,d1,d_bond,d_path,d2,d_rascal
67901,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCC1OC1C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC,835.069,835.393,0.324,2.125320911,0.002028227,19,2,0,0,0,10,"(0, 19.0, 0.002028226852416992, 2, 0, 10, 19.0, None, None, None, 0.0)",,lower_bound,0,1,19,,,,0
68043,[H][C@@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCCC,947.609,947.609,1.14E-13,60,,,,1,0,,,,Exceeded 60 seconds,unknown,0,0,,,,,
68960,[H][C@@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC,[H][C@@](COC(=O)CCCCCCCCC1=C(C)C(C)=C(CCCCC)O1)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C\C=C/C(O)C\C=C/C\C=C/CCCCC,863.447,864.155,0.708,2.135157585,0.002992153,23.5,2,0,0,0,10,"(0, 23.5, 0.0029921531677246094, 2, 0, 10, 23.5, None, None, None, 0.0)",,lower_bound,0,1,23.5,,,,0
68982,CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCC(C)CC)OC(=O)CC\C=C/C\C=C/C[C@@H](O)\C=C\C=C/C=C/[C@@H](O)C\C=C/CC,896.329,897.181,0.852,1.627599478,0.003070116,11,2,0,0,0,10,"(0, 11.0, 0.0030701160430908203, 2, 0, 10, 11.0, None, None, None, 0.0)",,lower_bound,0,1,11,,,,0
69765,CCCCCC1=C(C)C(C)=C(CCCCCCCCC(=O)OCC(COP(O)(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC2=C(C)C(C)=C(CCC)O2)O1,[H][C@@](COC(=O)CCCCCCCCC1=C(C)C=C(CCCCC)O1)(COP(O)(=O)OCCN(C)C)OC(=O)CCCCCCCCCCC1=C(C)C(C)=C(CCCCC)O1,867.179,866.171,1.008,4.099418879,2.650055408,4,1,0,1,1,10,"(0, 3.9999999999999014, 2.650055408477783, 1, 1, 10, 2.0, 1.0, 0.0, 3.0, 0)",,exact,1,0,2,1,0,3,0
71661,[H][C@@](COC(=O)CCCCCCCCCCCCC1=C(C)C(C)=C(CCCCC)O1)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC[C@@H](O)\C=C\C=C/C\C=C/C\C=C/CCCCC,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCC(C)C,920.263,919.555,0.708,1.582244396,0.004680395,22.5,2,0,0,0,10,"(0, 22.5, 0.0046803951263427734, 2, 0, 10, 22.5, None, None, None, 0.0)",,lower_bound,0,1,22.5,,,,0
72604,[H][C@@](COC(=O)CCCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC(C)C,[H][C@](COC(=O)CCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC(C)CC,849.42,849.42,1.14E-13,12.26439428,10.76313376,6,1,0,1,1,10,"(0, 6.000000000000214, 10.763133764266968, 1, 1, 10, 1.0, 0.0, 0.0, 1.0, 0)",,exact,1,0,1,0,0,1,0
75066,[H][C@](COC(=O)CCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C,[H][C@](COC(=O)CCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCC,933.582,933.582,1.14E-13,60,,,,1,0,,,,Exceeded 60 seconds,unknown,0,0,,,,,
75760,[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/CC1OC1CCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC,[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC,848.156,847.448,0.708,3.603280067,0.003114462,22,2,0,0,0,10,"(0, 22.0, 0.003114461898803711, 2, 0, 10, 22.0, None, None, None, 0.0)",,lower_bound,0,1,22,,,,0
77289,[H][C@@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCC(C)C,[H][C@@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCC(C)C,891.501,891.501,0,60,,,,1,0,,,,Exceeded 60 seconds,unknown,0,0,,,,,
78048,[H][C@](O)(COP(O)(O)=O)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCC(C)CC)OC(=O)CCC\C=C/C\C=C/C\C=C/CC1OC1CCCCC,CC(CCC(O)=O)CC(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,937.139,937.749,0.61,3.898160458,0.009850502,39,2,0,0,0,10,"(0, 39.0, 0.009850502014160156, 2, 0, 10, 39.0, None, None, None, 0.0)",,lower_bound,0,1,39,,,,0
78279,[H][C@@](COC(=O)CCCCCCCCCCC1=C(C)C(C)=C(CCC)O1)(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/CC1OC1CCCCC,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC,822.074,821.086,0.988,3.559162617,0.85822916,11.5,2,0,0,0,10,"(0, 11.5, 0.8582291603088379, 2, 0, 10, 7.5, 8.25, None, 11.5, 0.0)",,lower_bound,0,1,7.5,8.25,,11.5,0
78357,[H][C@](COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC,[H][C@](COC(=O)CCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCCC(C)C,877.474,877.474,1.14E-13,27.61101079,24.37287617,4,1,0,1,1,10,"(0, 4.000000000000172, 24.372876167297363, 1, 1, 10, 0.0, 0.0, 0.0, 0.0, 0)",,exact,1,0,0,0,0,0,0
80626,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)O[C@H](COC(=O)CCC\C=C/C[C@H]1C=CC(=O)[C@@H]1\C=C\[C@@H](O)CCCCC)COP(O)(O)=O,CCCCC[C@H](O)\C=C\[C@@H]1[C@@H](CCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC(C)C)COP(O)(O)=O)[C@@H](O)CC1=O,803.027,803.068,0.041,8.46547842,5.222395182,10,2,0,1,1,10,"(0, 10, 5.222395181655884, 2, 1, 10, 8.0, 8.5, 0.0, 10.0, 0)",,lower_bound,0,1,8,8.5,0,10,0
81508,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCC(C)C,[H][C@](COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC)(COC(=O)CCCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)CC,989.69,989.69,0,60,,,,1,0,,,,Exceeded 60 seconds,unknown,0,0,,,,,
81538,[H][C@@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCC(C)C,[H][C@@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC,821.366,822.162,0.796,2.77742672,0.006098747,12,2,0,0,0,10,"(0, 12.0, 0.006098747253417969, 2, 0, 10, 12.0, None, None, None, 0.0)",,lower_bound,0,1,12,,,,0
82646,[H][C@@](COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)OCCN)OC(=O)CCC\C=C\C=C/C(O)C\C=C/C\C=C/CCCCC,[H][C@@](COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C=C/C(=O)CCCCC,804.059,804.059,0,8.890274525,5.662342072,8,1,0,1,1,10,"(0, 8.00000000000025, 5.662342071533203, 1, 1, 10, 2.0, 3.0, 0.0, 2.0, 0)",,exact,1,0,2,3,0,2,0
82647,[H][C@@](COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCC\C=C/C\C=C/C\C=C/CC1OC1CCCCC,[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC,874.106,873.486,0.62,3.195311308,0.008622408,25,2,0,0,0,10,"(0, 25.0, 0.008622407913208008, 2, 0, 10, 25.0, None, None, None, 0.0)",,lower_bound,0,1,25,,,,0
83609,[H][C@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC,[H][C@](COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCC,933.497,933.497,1.14E-13,26.57355356,23.21141386,4,1,0,1,1,10,"(0, 3.9999999999996314, 23.211413860321045, 1, 1, 10, 0.0, 0.0, 0.0, 0.0, 0)",,exact,1,0,0,0,0,0,0
85819,[H][C@@](COC(=O)CCC[C@@H](O)[C@H](O)\C=C\C=C\C=C/C=C/[C@H](O)CCCCC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC(C)C,906.104,905.528,0.576,3.16341114,0.00878644,26,2,0,0,0,10,"(0, 26.0, 0.008786439895629883, 2, 0, 10, 26.0, None, None, None, 0.0)",,lower_bound,0,1,26,,,,0
86269,CC(=O)OC1C2=C(C)C(CC(O)(C(OC(=O)C3=CC=CC=C3)C3C4(COC4C(O)C(O)C3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)C(O)C(NC(=O)C1=CC=CC=C1)C1=CC=CC=C1,[H][C@](O)(COP(O)(O)=O)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/C=C/C(=O)CCCCC)OC(=O)CCCCCCCCCCCCCCCCC,869.917,869.02,0.897,2.492199421,0.007083654,31,2,0,0,0,10,"(0, 31.0, 0.0070836544036865234, 2, 0, 10, 31.0, None, None, None, 0.0)",,lower_bound,0,1,31,,,,0
87904,[H][C@@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)C,[H][C@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCC(C)C,835.393,835.393,1.14E-13,60,,,,1,0,,,,Exceeded 60 seconds,unknown,0,0,,,,,
90577,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCC(C)C,[H]C(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)OCCN(C)C)OC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC,905.528,904.308,1.22,1.614103079,0.003171206,15,2,0,0,0,10,"(0, 15.0, 0.003171205520629883, 2, 0, 10, 15.0, None, None, None, 0.0)",,lower_bound,0,1,15,,,,0
90802,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)C(O)C(=O)NCCC(=O)NCCSC(=O)C=CCCCC=CC(O)=O,[H][C@@](COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC,933.717,933.497,0.22,1.4269135,0.003142595,61,2,0,0,0,10,"(0, 61.0, 0.0031425952911376953, 2, 0, 10, 61.0, None, None, None, 0.0)",,lower_bound,0,1,61,,,,0
90970,[H][C@@](COC(=O)CCCCCCCC(O)\C=C\C=C\C\C=C\CC)(COP(O)(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCCCCCC,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,905.157,905.443,0.286,2.265088081,0.002990961,20,2,0,0,0,10,"(0, 20.0, 0.0029909610748291016, 2, 0, 10, 20.0, None, None, None, 0.0)",,lower_bound,0,1,20,,,,0
91094,CCCCC[C@H](O)\C=C\[C@H]1OC(O)C[C@H](O)[C@@H]1C\C=C/CCCC(=O)OC[C@H](COP(O)(O)=O)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,[H][C@@](COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/C=C/[C@@H](O)CCCCC,847.121,848.156,1.035,1.834736347,0.002991676,11.5,2,0,0,0,10,"(0, 11.5, 0.0029916763305664062, 2, 0, 10, 8.0, 11.5, None, None, 0.0)",,lower_bound,0,1,8,11.5,,,0
91787,[H][C@](COC(=O)CCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC,[H][C@](COC(=O)CCCCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C,919.555,919.555,1.14E-13,12.83548737,11.01991987,6,1,0,1,1,10,"(0, 5.999999999999532, 11.019919872283936, 1, 1, 10, 3.0, 0.0, 0.0, 3.0, 0)",,exact,1,0,3,0,0,3,0
92491,[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC,819.35,819.07,0.28,1.561116457,0.003142357,18,2,0,0,0,10,"(0, 18.0, 0.0031423568725585938, 2, 0, 10, 18.0, None, None, None, 0.0)",,lower_bound,0,1,18,,,,0
93598,CCCCC[C@H](O)\C=C\[C@H]1OC(O)C[C@H](O)[C@@H]1C\C=C/CCCC(=O)OC[C@H](COP(O)(O)=O)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)O[C@H](COC(=O)CCC\C=C/C[C@H]1[C@@H](O)CC(O)O[C@@H]1\C=C\[C@@H](O)CCCCC)COP(O)(O)=O,837.041,837.041,7.96E-13,5.217584372,3.347231627,2,1,0,1,1,10,"(0, 2.0000000000000133, 3.34723162651062, 1, 1, 10, 0.0, 0.0, 0.0, 0.0, 0)",,exact,1,0,0,0,0,0,0
97919,[H][C@@](COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)(COP(O)(O)=O)OC(=O)CCC\C=C/[C@@H](O)\C=C\C=C/C\C=C/C=C/[C@@H](O)C\C=C/CC,[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCC(O)\C=C/C=C\C\C=C/C\C=C/C\C=C/C\C=C/CC,829.065,830.097,1.032,5.67462039,3.3567276,10,2,0,1,1,10,"(0, 10, 3.3567276000976562, 2, 1, 10, 3.0, 1.5, 0.0, 4.0, 0)",,lower_bound,0,1,3,1.5,0,4,0
98389,[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C=C/C(=O)CCCCC)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC,807.339,807.015,0.324,1.52335763,0.002985954,20,2,0,0,0,10,"(0, 20.0, 0.0029859542846679688, 2, 0, 10, 20.0, None, None, None, 0.0)",,lower_bound,0,1,20,,,,0
98752,[H][C@](COC(=O)CCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCC,947.609,947.609,0,20.5149858,18.79656053,4,1,0,1,1,10,"(0, 4.0, 18.796560525894165, 1, 1, 10, 0.0, 0.0, 0.0, 0.0, 0)",,exact,1,0,0,0,0,0,0
98825,[H][C@](COC(=O)CCCCCCCCCCCCCCCCC(C)CC)(COC(=O)CCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCC(C)C,[H][C@@](COC(=O)CCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCC(C)C,835.393,835.393,0,60,,,,1,0,,,,Exceeded 60 seconds,unknown,0,0,,,,,
99409,[H][C@](COC(=O)CCCCCCCCCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC,[H][C@](COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCCCC,847.319,847.319,1.14E-13,9.557441473,7.70023942,4,1,0,1,1,10,"(0, 4.000000000000046, 7.700239419937134, 1, 1, 10, 0.0, 0.0, 0.0, 0.0, 0)",,exact,1,0,0,0,0,0,0
99997,[H][C@@](COC(=O)CCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCCCCCC,[H][C@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)C,849.42,849.42,4.55E-13,12.92939281,11.3587563,6,1,0,1,1,10,"(0, 6.0000000000002505, 11.358756303787231, 1, 1, 10, 0.0, 0.0, 0.0, 0.0, 0)",,exact,1,0,0,0,0,0,0
102056,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC(C)CC)(COC(=O)CCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC,[H][C@@](COC(=O)CCCCCCCCCCCCC1=C(C)C(C)=C(CCCCC)O1)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/C=C/C(=O)CCCCC,919.555,918.247,1.308,1.553697348,0.002027035,23.5,2,0,0,0,10,"(0, 23.5, 0.0020270347595214844, 2, 0, 10, 23.5, None, None, None, 0.0)",,lower_bound,0,1,23.5,,,,0
103398,[H][C@](COC(=O)CCCCCCCCCCC(C)CC)(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCC,[H][C@@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,835.393,835.393,1.14E-13,12.55669427,10.90217614,4,1,0,1,1,10,"(0, 4.00000000000008, 10.902176141738892, 1, 1, 10, 0.0, 0.0, 0.0, 0.0, 0)",,exact,1,0,0,0,0,0,0
103907,CCCCCCCC\C=C/C\C=C/C\C=C/CCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCC\C=C/C[C@H]1C=CC(=O)[C@@H]1\C=C\[C@@H](O)CCCCC,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC(C)C,820.058,821.366,1.308,2.310165644,0.002992392,18,2,0,0,0,10,"(0, 18.0, 0.002992391586303711, 2, 0, 10, 18.0, None, None, None, 0.0)",,lower_bound,0,1,18,,,,0
104106,[H][C@@](COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCCCCCC,CCCCC\C=C/C\C=C/C=C/C=C/[C@@H](SC[C@H](N)C(=O)OC[C@@H](O)COC(=O)CCCCCCCCCCCCCCCCCC(C)C)[C@@H](O)CCCC(O)=O,822.162,822.247,0.085,1.902024508,0.361851215,13,2,0,0,0,10,"(0, 13.0, 0.36185121536254883, 2, 0, 10, 7.0, 6.5, None, 13.0, 0.0)",,lower_bound,0,1,7,6.5,,13,0
104753,[H][C@@](COC(=O)CCCCCCC\C=C/C=C/C(=O)CCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,[H][C@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCC(C)C,848.156,849.42,1.264,1.715823889,0.002990723,19,2,0,0,0,10,"(0, 19.0, 0.00299072265625, 2, 0, 10, 19.0, None, None, None, 0.0)",,lower_bound,0,1,19,,,,0
107281,[H][C@@](COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCC\C=C/CCCCCC,[H][C@@](COC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC(O)C(O)C\C=C/C\C=C/C\C=C/CCCCC,927.449,926.311,1.138,1.604949474,0.004095316,23,2,0,0,0,10,"(0, 23.0, 0.004095315933227539, 2, 0, 10, 23.0, None, None, None, 0.0)",,lower_bound,0,1,23,,,,0
107574,[H][C@@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCC(C)C,[H][C@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC(C)CC,877.474,877.474,0,60,,,,1,0,,,,Exceeded 60 seconds,unknown,0,0,,,,,
